"id","orig_id","bing_date","bing_sku","title","max_dpi"
"1476","1283","2013/01/15","GyantseTemple_ZH-CN625503082","中国西藏江孜白居寺的近景","958x512"
"1477","1284","2013/01/16","TheBund_ZH-CN372742388","上海浦东区外滩，跳扇子舞的女子","958x512"
"1478","1285","2013/01/17","TentGreatWall_ZH-CN1212355279","夜间的长城与帐篷，高感光度8分钟曝光降噪","958x512"
"1479","1286","2013/01/18","SnowSculptureContest_ZH-CN1601595838","于2012年1月3日在哈尔滨举行的第18届全国雪雕大赛中，雪雕选手的护目镜反射出参赛者们的制作场景","958x512"
"1480","1287","2013/01/19","JambianiBeach_ZH-CN1309739939","坦桑尼亚桑给巴尔岛的海滩","958x512"
"1481","1288","2013/01/20","PenguinsSliding_ZH-CN365328206","南极洲的帝企鹅，出水后腹部滑行","1366x768"
"1482","1289","2013/01/21","TravellersTree_ZH-CN756700954","旅人蕉","958x512"
"1483","1290","2013/01/22","CourtyardFamilyQiao_ZH-CN682250405","山西省晋中市乔家大院","958x512"
"1484","1291","2013/01/23","PhoenixAcientTown_ZH-CN1522970568","湖南省凤凰古城","958x512"
"1485","1292","2013/01/24","PandaCubSleeping_ZH-CN1061596186","四川卧龙，树上的大熊猫宝宝","958x512"
"1486","1293","2013/01/25","TwinMtPeaks_ZH-CN2108123923","朝阳下的双子峰","958x512"
"1487","1294","2013/01/26","LotusTemple_ZH-CN358448093","印度新德里，巴哈伊莲花庙","958x512"
"1488","1295","2013/01/27","BaaAtoll_ZH-CN792263395","马尔代夫南马洛斯马杜卢环礁","958x512"
"1489","1296","2013/01/28","VenetianHotel_ZH-CN323276940","澳门威尼斯人酒店","958x512"
"1490","1297","2013/01/29","BrownBearCub_ZH-CN121291848","瑞士伯尔尼高原，棕熊妈妈与孩子","958x512"
"1491","1298","2013/01/30","InkBrushes_ZH-CN216667896","出售在昆明一家艺术家的店内的瓷柄天然鬃毛笔","958x512"
"1492","1299","2013/01/31","Skogafoss_ZH-CN1880147999","冰岛众神瀑布","1366x768"
"1493","1300","2013/02/01","NoviceMonks_ZH-CN1074981485","缅甸掸邦，茵莱湖附近隋燕寺院的小沙弥","958x512"
"1494","1301","2013/02/02","KaneoheBay_ZH-CN127304183","夏威夷瓦胡岛卡内奥赫湾的沙洲","958x512"
"1495","1302","2013/02/03","ChineseRedLanterns_ZH-CN125373630","红色的中国灯笼","958x512"
"1496","1303","2013/02/04","PinkRedFlowers_ZH-CN244886961","风车形状粉色与红色的花","958x512"
"1497","1304","2013/02/05","Kitty_ZH-CN1609487806","肯尼亚马赛马拉的小猎豹","958x512"
"1498","1305","2013/02/06","FlyGeyser_ZH-CN1356067601","美国内华达州黑岩沙漠附近的间歇泉","958x512"
"1499","1306","2013/02/07","AngkorThom_ZH-CN2140010740","柬埔寨吴哥的西大门","958x512"
"1500","1307","2013/02/08","JiaoZi_ZH-CN728621651","饺子","958x512"
"1501","1308","2013/02/09","BraceSpringFestival_ZH-CN839807852","为迎接龙年，一位书法家在山东省潍坊市书写书法作品","958x512"
"1502","1309","2013/02/10","RedFirecrackers_ZH-CN1391922234","鞭炮的特写","958x512"
"1503","1310","2013/02/11","CutPaperChineseCharacter_ZH-CN1275446850","中国“福”剪纸","958x512"
"1504","1311","2013/02/12","ChineseDoll_ZH-CN1604186576","中国西安，京剧人偶","958x512"
"1505","1312","2013/02/13","ChineseTraditionalStillLife_ZH-CN1260209074","鼓","958x512"
"1506","1313","2013/02/14","LittleOwls_ZH-CN1659836419","西班牙埃斯特雷马杜拉，在树上栖息的袖珍猫头鹰","958x512"
"1507","1314","2013/02/15","FrenchQuarter_ZH-CN2032351915","美国路易斯安那州新奥尔良的法国街区","958x512"
"1508","1315","2013/02/16","FreightTrain_ZH-CN521851457","货运列车","958x512"
"1509","1316","2013/02/17","LongJi_ZH-CN1356485955","桂林龙脊梯田","958x512"
"1510","1317","2013/02/18","DandelionSeedsDew_ZH-CN512276595","挂着露珠的蒲公英","958x512"
"1511","1318","2013/02/19","ChinaNationalGrandTheater_ZH-CN609293052","国家大剧院的内景","958x512"
"1512","1319","2013/02/20","MonumentoalaRevolucion_ZH-CN1474742905","墨西哥城的革命纪念碑","958x512"
"1513","1320","2013/02/21","RicePlantersRow_ZH-CN1183469558","落日时分农民排成一排种植水稻","958x512"
"1514","1321","2013/02/22","BottlenoseDolphins_ZH-CN384181013","苏格兰马里湾，一对瓶鼻海豚跳出水面","958x512"
"1515","1322","2013/02/23","BungleBungle_ZH-CN490277795","澳大利亚波奴鲁鲁国家公园的“嘣咯嘣咯山”","958x512"
"1516","1323","2013/02/24","Lantern_ZH-CN1942963692","台湾平溪天灯","958x512"
"1517","1324","2013/02/25","IguacuFalls_ZH-CN1597255410","阿根廷和巴西边界处的伊瓜苏大瀑布国家公园","958x512"
"1518","1325","2013/02/26","CaribooBC_ZH-CN1490473290","加拿大不列颠哥伦比亚省，南部加里布地区的未名湖","958x512"
"1519","1326","2013/02/27","ReedFluteCave_ZH-CN1662659285","广西桂林芦笛岩","958x512"
"1520","1327","2013/02/28","MasaiMaraElephants_ZH-CN392955255","肯尼亚马赛马拉国家自然保护区的一群大象","958x512"
"1521","1328","2013/03/01","GraySeal_ZH-CN326114000","德国石勒苏益格-荷尔斯泰因，躺在沙滩上的灰海豹","958x512"
"1522","1329","2013/03/02","HuangshanMountains_ZH-CN1413645526","安徽省黄山山脉的小桥","958x512"
"1523","1330","2013/03/03","TaipaBridge_ZH-CN1510621061","连接澳门半岛和凼仔岛的澳凼大桥","958x512"
"1524","1331","2013/03/04","AutumnInJiuzhaigou_ZH-CN2022387939","深秋时分的九寨沟","958x512"
"1525","1332","2013/03/05","CanadaGoose_ZH-CN1484719679","德国北莱茵-威斯特法伦州加拿大黑雁幼仔","958x512"
"1526","1333","2013/03/06","JimBalesPlace_ZH-CN1973405960","美国田纳西州大烟山国家公园，亚历克斯科尔的小屋","958x512"
"1527","1334","2013/03/07","AcadiaNP_ZH-CN1673195993","缅因州阿卡迪亚国家公园","958x512"
"1528","1335","2013/03/08","YiMinorityWomen_ZH-CN755586740","身着传统服饰庆祝火把节的彝族女子","958x512"
"1529","1336","2013/03/09","ThreeSistersOre_ZH-CN57197059","俄勒冈州三姐妹山上空的乌云与闪电","958x512"
"1530","1337","2013/03/10","EgretsFishing_ZH-CN790134033","博茨瓦纳莫瑞米自然保护区内的岩鹭","958x512"
"1531","1338","2013/03/11","FoodBowls_ZH-CN1632414607","越南湄公河三角洲，佛教寺庙的碗","958x512"
"1532","1339","2013/03/12","GardeningSeries_ZH-CN1844259673","园艺工具","958x512"
"1533","1340","2013/03/13","PolarBearCA_ZH-CN1999012972","加拿大马尼托巴省丘吉尔镇，哈得逊湾附近的北极熊","958x512"
"1534","1341","2013/03/14","SaiKung_ZH-CN1106520785","香港西贡的航空摄影","958x512"
"1535","1342","2013/03/15","WeiqiGame_ZH-CN1052416433","围棋与棋盘的特写","958x512"
"1536","1343","2013/03/16","StillChopsticks_ZH-CN1384766661","筷子","958x512"
"1537","1344","2013/03/17","BalancesHang_ZH-CN1636153990","旧金山唐人街的药材铺，挂在装满中药抽屉上的秤","958x512"
"1538","1345","2013/03/18","MovabletypePrinting_ZH-CN2126105272","中国传统文化活字印刷","958x512"
"1539","1346","2013/03/19","BigSurWaves_ZH-CN417046119","美国加州大苏尔，茱莉亚菲佛尔伯恩斯州立公园","958x512"
"1540","1347","2013/03/20","CherryBloom_ZH-CN561379767","华盛顿特区潮汐湖旁的游人与樱花","958x512"
"1541","1348","2013/03/21","PereMarquette_ZH-CN1783789317","美国密歇根州马尔凯特河附近的湿地","958x512"
"1542","1349","2013/03/22","MandarinDucks_ZH-CN65147935","英国格洛斯特县迪恩森林中游泳的鸳鸯","958x512"
"1543","1350","2013/03/23","WuzhenTongxiang_ZH-CN389002197","浙江桐乡乌镇财神湾的夜晚","958x512"
"1544","1351","2013/03/24","KochiaScoparia_ZH-CN1157750812","日本常陆那珂市日立海滨公园内的地肤","958x512"
"1545","1352","2013/03/25","Suzhou_ZH-CN1853684868","苏州工业园区金鸡湖畔摩天轮","958x512"
"1546","1353","2013/03/26","CalmSeaSurface_ZH-CN365215401","橙色晚霞下平静的海面","958x512"
"1547","1354","2013/03/27","BabyMeerkat_ZH-CN1629994992","德国斯图加特威廉海玛动植物园内的猫鼬","958x512"
"1548","1355","2013/03/28","LagoaMisteriosa_ZH-CN801160386","巴西神秘泻湖的水下景致","958x512"
"1549","1356","2013/03/29","LenticularCloud_ZH-CN107594878","阿根廷巴塔哥尼亚一座死火山上空的荚状高积云","958x512"
"1550","1357","2013/03/30","KansasBurn_ZH-CN1995142200","美国堪萨斯州，正在烧秸秆的麦田","958x512"
"1551","1358","2013/03/31","PaintedEggs_ZH-CN905296768","乌克兰彩蛋","958x512"
"1552","1359","2013/04/01","EasterIslandSmiles_ZH-CN520180394","智利复活节岛的石像","958x512"
"1553","1360","2013/04/02","TypewriterKeys_ZH-CN560537095","打字机","958x512"
"1554","1361","2013/04/03","GiantPandasBabies_ZH-CN1283166557","四川卧龙国家级自然保护区内的大熊猫","958x512"
"1555","1362","2013/04/04","SceneRural_ZH-CN1714491889","中国婺源乡村风光","958x512"
"1556","1363","2013/04/05","FarquarLake_ZH-CN1694953825","美国明尼苏达州苹果谷","958x512"
"1557","1364","2013/04/06","ErtaAleVolcano_ZH-CN1588132719","埃塞俄比亚灼热的火山熔岩湖","958x512"
"1558","1365","2013/04/07","SavannaMadagascar_ZH-CN905039816","生长在马达加斯加热带稀树草原的棕榈树","958x512"
"1559","1366","2013/04/08","ZenChinaRestaurant_ZH-CN138378823","位于英国伦敦的中国餐厅","958x512"
"1560","1367","2013/04/09","MinyaKonka_ZH-CN1944248975","在3600米高的牛背山上拍摄的西藏明亚康佳的景色","958x512"
"1561","1368","2013/04/10","BearSiblings_ZH-CN966303827","加拿大阿尔伯塔省贾斯珀国家公园内的美洲黑熊宝宝","958x512"
"1562","1369","2013/04/11","PavilionPrinceTeng_ZH-CN2123835847","江西省南昌市滕王阁的藻井","958x512"
"1563","1370","2013/04/12","CivilianHousesHuizhou_ZH-CN1330168608","安徽省古徽州的水边民宅建筑","958x512"
"1564","1371","2013/04/13","ThaiNewYear_ZH-CN2072134461","泰国清迈的一座寺庙","958x512"
"1565","1372","2013/04/14","NaanBread_ZH-CN932047902","新疆馕饼","958x512"
"1566","1373","2013/04/15","RiceRolls_ZH-CN1134499446","重庆古镇待售的竹筒饭","958x512"
"1567","1374","2013/04/16","DumplingsGuangzhou_ZH-CN1072693136","广州中式面点","958x512"
"1568","1375","2013/04/17","VaticanStaircase_ZH-CN1732893684","梵蒂冈博物馆内螺旋楼梯","958x512"
"1569","1376","2013/04/18","PuffinsOnRock_ZH-CN1902493771","法恩群岛的岩石峭壁上，一群正在休憩的海鹦","958x512"
"1570","1377","2013/04/19","QuiverTrees_ZH-CN130798244","纳米比亚箭袋树林上空的银河","958x512"
"1571","1378","2013/04/20","OrganicSourCherries_ZH-CN1047795972","夏日果园中的有机酸樱桃","1366x768"
"1572","1379","2013/04/21","YaAn_ZH-CN7110940948","水中漂浮的蜡烛","1366x768"
"1573","1380","2013/04/22","YaAnPray_ZH-CN7008668448","通过散放水上浮灯，为因灾难而丧生的人们祈祷","1366x768"
"1574","1381","2013/04/23","AntelopeCanyonPano_ZH-CN427903870","亚利桑那州纳瓦霍族区域的上羚羊峡谷","958x512"
"1575","1382","2013/04/24","ChiayiTaiwan_ZH-CN1988957033","台湾嘉义县的阿里山景区","958x512"
"1576","1383","2013/04/25","LakeXinjiang_ZH-CN1967814210","新疆赛里木湖边的牛群和羊群","958x512"
"1577","1384","2013/04/26","CraterLakeOR_ZH-CN6397898737","美国俄勒冈州火山口湖上空的银河","1366x768"
"1578","1385","2013/04/27","CandleBuddhistCeremony_ZH-CN7122116578","蜡烛，佛教仪式","1366x768"
"1579","1386","2013/04/28","PingAnRiceTerraces_ZH-CN6856924504","桂林龙胜梯田","1366x768"
"1580","1387","2013/04/29","GreenButterflies_ZH-CN9583190386","泰国岗卡章国家公园中的蝴蝶","1366x768"
"1581","1388","2013/04/30","PreservationHall_ZH-CN8471020945","美国路易斯安那州新奥尔良市法国区典藏厅","1366x768"
"1582","1389","2013/05/01","ConstructionWorkers_ZH-CN7550705823","2010年上海世博会，站在中国馆屋檐下的建筑工人","1366x768"
"1583","1390","2013/05/02","HighlandCowsHeather_ZH-CN11469675368","苏格兰斯凯岛石南花田中的高地牛","1366x768"
"1584","1391","2013/05/03","Chunfen_ZH-CN6245330056","清华大学近春园","1366x768"
"1585","1392","2013/05/04","SaplingAmongstLeaves_ZH-CN8978651310","德国凯勒瓦尔德–埃德湖国家公园内的幼苗","1366x768"
"1586","1393","2013/05/05","FrogsKorea_ZH-CN6983368769","青蛙","1366x768"
"1587","1394","2013/05/06","TassiliNAjjer_ZH-CN6833577809","阿尔及利亚，撒哈拉沙漠内的塔西里国家公园","1366x768"
"1588","1395","2013/05/07","TowardsTheSea_ZH-CN6459323191","拍摄于中国上海海岸线附近","1366x768"
"1589","1396","2013/05/08","BurchellZebra_ZH-CN7577174354","坦桑尼亚，微笑的斑马","1366x768"
"1590","1397","2013/05/09","BaltimoreSkyline_ZH-CN4794353165","美国马里兰州巴尔的摩港","1366x768"
"1591","1398","2013/05/10","ForestBashang_ZH-CN7991011320","坝上地区的白桦林","1366x768"
"1592","1399","2013/05/11","VieuxPort_ZH-CN8779889482","法国戛纳旧港中停泊的船","1366x768"
"1593","1400","2013/05/12","FemaleWithDucklings_ZH-CN6762282384","加拿大不列颠哥伦比亚省优鹤国家公园中的母鸭和幼崽","1366x768"
"1594","1401","2013/05/13","AnhumasAbyss_ZH-CN8400904621","巴西南马托格罗索州波尼多城附近的岩洞","1366x768"
"1595","1402","2013/05/14","SlicedLeek_ZH-CN8367542976","切成薄片的葱","1366x768"
"1596","1403","2013/05/15","StarAnise_ZH-CN7871978270","八角茴香的特写","1366x768"
"1597","1404","2013/05/16","RedChiliPeppers_ZH-CN11214359465","红辣椒","1366x768"
"1598","1405","2013/05/17","SpicesSpoons_ZH-CN8330530447","勺子里的调味料","1366x768"
"1599","1406","2013/05/18","ReefView_ZH-CN6474394738","鸟瞰澳大利亚昆士兰州大堡礁","1366x768"
"1600","1407","2013/05/19","JotunheimNorway_ZH-CN8131949121","挪威尤通黑门山国家公园内的湖","1366x768"
"1601","1408","2013/05/20","FerrisWheelGuangzhou_ZH-CN7924607258","2011年9月17日，在世界最高摩天","1366x768"
"1602","1409","2013/05/21","MoonJellyfish_ZH-CN6066263098","月亮水母","1366x768"
"1603","1410","2013/05/22","ColorfulDanxiaLandform_ZH-CN8413891519","甘肃张掖色彩绚丽的丹霞地貌","1366x768"
"1604","1411","2013/05/23","TurtleNTang_ZH-CN7294629936","夏威夷大岛，科纳海岸边的绿海龟","1366x768"
"1605","1412","2013/05/24","GlacialFlows_ZH-CN5602414821","冰岛南部的肖尔索河冰川俯视图","1366x768"
"1606","1413","2013/05/25","NyhavnCanal_ZH-CN8709792289","丹麦哥本哈根新港运河边的彩色房屋","1366x768"
"1607","1414","2013/05/26","RapaValley_ZH-CN7945586412","瑞典北博滕省萨勒克国家公园","1366x768"
"1608","1415","2013/05/27","DucklingRain_ZH-CN7142292539","雨中的小鸭","1366x768"
"1609","1416","2013/05/28","Bowls_ZH-CN9343827156","中国景泰蓝花碗","1366x768"
"1610","1417","2013/05/29","MEbasecamp_ZH-CN5779087878","尼泊尔昆布地区的珠峰大本营","1366x768"
"1611","1418","2013/05/30","BuildingInShanghai_ZH-CN7808242398","上海外滩","1366x768"
"1612","1419","2013/05/31","MtSkyLoop_ZH-CN5536813054","奥地利萨尔茨卡默古特湖区的圣沃夫冈湖","1366x768"
"1613","1420","2013/06/01","SchoolchildrenInUniform_ZH-CN8032531373","上学路上，身穿校服的学生的背影","1366x768"
"1614","1421","2013/06/02","ColiseumInterior_ZH-CN5051646246","意大利罗马斗兽场的内景","1366x768"
"1615","1422","2013/06/03","QaidamBasinDesert_ZH-CN7139352626","青海省柴达木盆地的沙漠风光，拍摄于2012年10月9日","1366x768"
"1616","1423","2013/06/04","TigersNestMonastery_ZH-CN5781487781","不丹帕罗河谷上的虎穴寺","1366x768"
"1617","1424","2013/06/05","PatchworkLandscape_ZH-CN6728662377","西藏芒康，错落有致的景色","1366x768"
"1618","1425","2013/06/06","ArizonaArizonaTheWave_ZH-CN8266815643","美国亚利桑那州科科尼诺县的波浪谷","1366x768"
"1619","1426","2013/06/07","KyotoStation_ZH-CN7160888932","日本京都站入口的天花板","1366x768"
"1620","1427","2013/06/08","YarnBomb_ZH-CN9304163214","得克萨斯大学奥斯汀分校布兰顿艺术博物馆，穿“毛线袜”的树","1366x768"
"1621","1428","2013/06/09","HorsesGrassland_ZH-CN6421300613","河北草原，戏水的马群","1366x768"
"1622","1429","2013/06/10","ChineseSnacks_ZH-CN9706134701","四川成都的街边小吃","1366x768"
"1623","1430","2013/06/11","SunsetReflection_ZH-CN6176476080","夏威夷大岛科纳海岸","1366x768"
"1624","1431","2013/06/12","DragonBoatFestival_ZH-CN8031174448","广西柳州，端午赛龙舟","1366x768"
"1625","1432","2013/06/13","CrescentMoon_ZH-CN8608820541","一轮新月下，头戴斗笠的表演者","1366x768"
"1626","1433","2013/06/14","OiaNight_061313_ZH-CN11167850861","希腊圣托里尼岛伊亚镇的星空","1366x768"
"1627","1434","2013/06/15","BigeyeJacks_ZH-CN6509088214","印尼巴厘岛海岸外的鱼群","1366x768"
"1628","1435","2013/06/16","EmperorPenguinFather_ZH-CN8664412766","正在用喙梳理毛发的成年帝企鹅和幼崽","1366x768"
"1629","1436","2013/06/17","MordagaInnerMongolia_ZH-CN6639849159","内蒙古自治区莫尔道嘎风光","1366x768"
"1630","1437","2013/06/18","SilkyAnteater_ZH-CN7258670766","巴拿马科克莱省佩诺诺梅附近的侏食蚁兽","1366x768"
"1631","1438","2013/06/19","TorresdelPaine_ZH-CN8045007788","智利百内国家公园上空的云","1366x768"
"1632","1439","2013/06/20","MalaccaStraitsMosque_ZH-CN6064108282","日落时分，马六甲海峡边的清真寺","1366x768"
"1633","1440","2013/06/21","SunGlass_ZH-CN8658595087","西班牙巴塞罗那，加泰罗尼亚音乐厅的彩绘玻璃天花板","1366x768"
"1634","1441","2013/06/22","TowerBridge_ZH-CN6858322528","午后的伦敦塔桥","1366x768"
"1635","1442","2013/06/23","MakingSomethingGreen_ZH-CN10559759083","园艺","1366x768"
"1636","1443","2013/06/24","SkeweredFruit_ZH-CN4516491119","北京东华门夜市，小吃摊上的水果串","1366x768"
"1637","1444","2013/06/25","RainbowSewardAlaska_ZH-CN6463897135","阿拉斯加的彩虹","1366x768"
"1638","1445","2013/06/26","HaystackOregon_ZH-CN6214417404","美国俄勒冈州，加农炮海滩上的草垛岩","1366x768"
